url,lyrics_ok,lyrics_exact,d_n_words,d_n_unique,d_n_je,d_n_lines,d_mwl
https://genius.com/Doums-entre-5-et-7-freestyle-lyrics,True,True,1,0,0,2,-0.015481153378499535
https://genius.com/Lartiste-taurmatise-lyrics,True,False,-257,-55,-1,-20,-0.17543982019685433
https://genius.com/Taipan-bhl-parle-a-liran-ma-mere-parle-a-son-chat-lyrics,True,False,-13,-19,7,-1,-0.43732443011743305
https://genius.com/Zkr-holding-lyrics,True,False,-286,-47,-19,-23,-0.054976029054481845
https://genius.com/Zesau-premier-ballon-lyrics,True,False,71,-9,22,0,-0.8290728988794545
https://genius.com/Ol-kainry-lengrenage-lyrics,True,False,-565,-177,-15,-48,-0.027772050830304096
https://genius.com/Faycal-le-sourire-de-kitano-lyrics,True,False,-6,-16,7,-3,-0.4676206509539824
https://genius.com/Klub-des-loosers-une-minute-a-lecran-lyrics,True,False,-4,-4,0,0,-0.0008136011670973886
https://genius.com/Dandyguel-ou-ja-konet-lyrics,True,False,-203,-70,-14,-33,-0.023936437694865198
https://genius.com/Youssoupha-lenfer-cest-les-autres-lyrics,True,False,-579,-192,-23,-49,0.058827915805173436
https://genius.com/Les-sages-poetes-de-la-rue-creve-la-meuf-lyrics,True,False,-489,-169,-8,-49,0.1727902571041997
https://genius.com/Demon-one-alors-comme-ca-lyrics,True,False,-567,-161,-11,-56,-0.009102872612427149
https://genius.com/Neg-marrons-petites-iles-lyrics,True,False,-308,-126,-10,-32,0.07063253667668157
https://genius.com/Dooz-kawa-palimpseste-lyrics,True,True,0,0,0,0,1.7763568394002505e-15
https://genius.com/Melaaz-roule-ta-boss-lyrics,True,False,-508,-232,-26,-49,-0.16429420023760288
https://genius.com/Gims-thomas-shelby-lyrics,True,False,-13,-5,0,-2,-0.017873410233659293
https://genius.com/Zoxea-une-fois-que-cest-termine-lyrics,True,False,-583,-146,-17,-55,-0.056849749013106354
https://genius.com/Krisy-toi-lyrics,True,False,-348,-78,-24,-30,0.002555183946490125
https://genius.com/Fatal-bazooka-saturday-night-kebab-lyrics,True,False,-418,-132,-23,-60,0.07093001320506032
https://genius.com/Riski-riz-au-lait-lyrics,True,False,-171,-7,0,-21,-0.5034379748139366
https://genius.com/Mac-tyer-les-codes-lyrics,True,False,-357,-113,-13,-22,0.0829662261380335
https://genius.com/Zesau-benef-lyrics,True,False,-419,-93,-26,-41,0.07944932524228054
https://genius.com/Koba-lad-millionnaire-lyrics,True,False,-3,-3,0,0,-0.22742474916387634
https://genius.com/Scylla-repondez-moi-lyrics,False,False,-508,-139,-7,-48,-0.287296864271001
https://genius.com/Denzo-en-ce-moment-lyrics,True,False,-206,-68,2,-28,-0.5803794577988164
https://genius.com/Gims-loup-garou-lyrics,True,False,-596,-227,-17,-39,0.27088069108608703
https://genius.com/Black-kent-azeulai-lyrics,True,True,0,0,0,0,3.552713678800501e-15
https://genius.com/Youssoupha-mannschaft-lyrics,False,False,-487,-185,-23,-52,-0.24528210493683966
https://genius.com/Alpha-520-guerriers-lyrics,True,False,-427,-162,-14,-38,0.49753058704680475
https://genius.com/Furax-barbarossa-8eme-passager-lyrics,True,True,15,5,6,0,-0.4373750603157056
https://genius.com/La-feve-rat-interlude-lyrics,True,False,-75,-6,0,-6,-0.07328843995510903
https://genius.com/Maska-jpete-ma-tete-lyrics,True,False,-287,-13,-27,-32,0.24628061341267848
https://genius.com/Yl-zanotti-lyrics,True,False,-426,-89,-47,-31,0.05764352320243704
https://genius.com/La-rumeur-hors-sujet-lyrics,True,False,-174,-47,-1,-25,-0.18174826967443813
https://genius.com/Rk-on-sait-lyrics,True,False,-538,-106,-31,-57,0.26664813613762384
https://genius.com/Hamza-fake-friends-lyrics,True,False,-229,-45,-16,-26,-0.08191182012309728
https://genius.com/Jarod-plus-le-temps-lyrics,True,False,-269,-72,-17,-27,-0.03247839224228333
https://genius.com/Lesram-triste-melancolie-lyrics,True,False,-393,-42,-38,-24,-0.06180057839808928
https://genius.com/Lino-95-rue-borsalino-jme-confesse-lyrics,True,False,-583,-200,-12,-62,-0.44643274853801174
https://genius.com/Ashe-22-brazil-2-lyrics,True,False,-71,-13,-15,-6,-0.04615205766100816
https://genius.com/Dandyguel-air-dandy-lyrics,True,False,-351,-113,-4,-41,0.07850339718715915
https://genius.com/Soprano-chasseur-detoiles-lyrics,True,False,-128,-15,-17,-19,-0.01824946846207931
https://genius.com/Swift-guad-en-temps-de-crise-lyrics,True,False,-219,-104,-12,-20,-0.22453267959549983
https://genius.com/Laylow-villa-sur-la-cote-lyrics,True,False,-288,-95,-12,-26,-0.052763344355220454
https://genius.com/Triptik-lenvers-du-decor-lyrics,True,False,-193,-82,0,-18,0.067415391366354
https://genius.com/113-jackpotes-lyrics,True,False,-251,-107,3,-32,-0.4530542986425292
https://genius.com/Jorrdee-sacree-gourmande-lyrics,True,False,-11,-4,0,-2,-0.04105401640613193
https://genius.com/Kanoe-bel-trefle-lyrics,True,False,-515,-168,-40,-44,0.17223688068014775
https://genius.com/La-feve-comme-prevu-lyrics,True,True,0,0,0,0,3.552713678800501e-15
https://genius.com/Fresh-ladouille-sortie-lyrics,True,False,-460,-95,-26,-23,-0.006712377786243895
https://genius.com/Elams-barrio-lyrics,True,False,-118,-31,-2,-17,-0.03695428925315314
https://genius.com/Disiz-miskine-lyrics,False,False,-175,-47,-8,-18,-0.031911406630459105
https://genius.com/Rohff-valeur-inversee-lyrics,True,False,2,-2,0,0,-0.027095625396225564
https://genius.com/Alkpote-jarrive-a-pic-lyrics,True,False,-235,-69,-13,-27,-0.03364461578632216
https://genius.com/Sadek-mleh-lyrics,True,False,-89,-4,-1,-11,0.1403836502537259
https://genius.com/Lord-kossity-le-respect-ne-sachete-pas-lyrics,True,False,-267,-63,-13,-27,-0.2554878048780487
https://genius.com/Mc-jean-gab1-adrenaline-lyrics,True,False,-263,-52,-17,-34,-0.05370031038479928
https://genius.com/Neg-marrons-levez-les-mains-bien-haut-lyrics,True,False,-445,-143,-14,-57,0.01458503278044665
https://genius.com/Lorenzo-mbk-rocket-lyrics,True,False,-193,-60,0,-12,0.12113502935420373
https://genius.com/Wallen-fille-de-berger-interlude-lyrics,True,True,0,0,0,0,-4.440892098500626e-15
https://genius.com/Retro-x-oblivion-lyrics,True,False,-24,-9,0,-8,-0.37067972350230294
https://genius.com/Mysa-quest-ce-qui-fait-tourner-le-monde-lyrics,True,False,-3,-4,0,0,-0.005753145378632141
https://genius.com/Orelsan-tout-ce-que-je-sais-lyrics,True,False,-337,-113,-26,-26,0.11718244108123876
https://genius.com/Lucio-bukowski-arret-transylvanie-lyrics,True,True,0,0,0,0,-3.552713678800501e-15
https://genius.com/Tandem-imagine-lyrics,True,False,-157,-67,-7,-16,0.0236982154100982
https://genius.com/Keblack-derniere-chance-lyrics,True,False,-199,-50,-8,-27,-0.21063287103458883
https://genius.com/Sefyu-seumi-lyrics,True,False,-289,-73,-1,-21,0.05328144836341675
https://genius.com/Georgio-quand-tout-senflamme-lyrics,True,False,-412,-122,-27,-44,0.03263546798029404
https://genius.com/Butter-bullets-musique-de-merde-lyrics,True,False,-254,-122,-19,-28,0.14751872772673558
https://genius.com/Oxmo-puccino-bienvenue-dans-la-slow-life-avec-jhon-rachid-lyrics,True,True,0,0,0,2,-2.220446049250313e-15
https://genius.com/Soon-e-mc-opid-lyrics,True,False,-289,-92,-5,-40,-0.05751654585566124
https://genius.com/Mac-tyer-laisse-moi-te-dire-lyrics,True,False,-289,-48,-11,-20,0.04967295113505532
https://genius.com/Lartiste-montecristo-lyrics,True,False,-11,-5,0,-2,-0.01260174856798102
https://genius.com/Lesram-g-31-lyrics,True,False,-286,-91,-15,-28,-0.08999033146651136
https://genius.com/Lycos-reves-lyrics,True,False,-172,-49,-18,-21,0.07532665845321285
https://genius.com/Youssoupha-fly-lyrics,True,False,-75,-29,-4,-10,-0.07624217527386978
https://genius.com/Grand-corps-malade-tant-que-les-gens-font-lamour-lyrics,True,False,-94,-46,-1,-8,-0.01910458736354137
https://genius.com/Sinik-bousille-lyrics,True,False,-394,-110,-24,-36,0.08753025507354462
https://genius.com/Vii-je-reviendrai-avec-la-pluie-lyrics,True,True,34,-4,4,0,-0.33953520455514763
https://genius.com/Intouchable-clic-pa-lyrics,True,False,-569,-206,-15,-58,0.10822703754930352
https://genius.com/Tlf-ghetto-drame-2-lyrics,True,False,-249,-126,-1,-24,0.034726897828644354
https://genius.com/Mysa-une-proie-pour-les-vautours-lyrics,True,False,-379,-219,-2,-43,-0.716221827493138
https://genius.com/Lorenzo-legende-vivante-lyrics,True,False,48,-7,24,0,-0.5298154062158908
https://genius.com/Zamdane-groupie-love-lyrics,True,False,-107,-4,-7,-7,-0.012068760409229107
https://genius.com/Dosseh-non-stop-lyrics,True,False,-575,-204,-12,-45,-0.14061571991509192
https://genius.com/Beeby-tom-boy-lyrics,True,False,-451,-86,-1,-49,0.36109330647376225
https://genius.com/Volts-face-vide-la-caisse-lyrics,True,False,-139,-93,24,-16,-0.8071119327518685
https://genius.com/Dosseh-faut-quca-chie-yurinegrowski-4-lyrics,True,False,-271,-99,-11,-38,0.011288180610893317
https://genius.com/Rounhaa-dynamite-lyrics,True,False,-85,-4,-10,-8,0.0040432024976460035
https://genius.com/Ashe-22-zayz-lyrics,True,False,-215,-71,-9,-15,-0.12689075630252544
https://genius.com/Canardo-intro-papillon-2-lyrics,True,True,0,0,0,0,-2.6645352591003757e-15
https://genius.com/Oboy-terrible-lyrics,True,False,-204,-57,0,-25,-0.1846493871810302
https://genius.com/Ministere-amer-sos-lyrics,True,False,-631,-217,-20,-66,-0.1836437718277102
https://genius.com/James-delleck-jai-appris-lyrics,True,True,0,0,0,0,0.0
https://genius.com/Stomy-bugsy-quand-bugsy-degomme-lyrics,True,False,-233,-98,-16,-25,0.054534986113928596
https://genius.com/Tsr-crew-sans-sommation-pt-3-lyrics,True,False,-3,-3,0,0,-0.02076093736078022
https://genius.com/Casseurs-flowters-20h13-la-nouvelle-paire-lyrics,True,False,-920,-301,-22,-82,0.1540950332621076
https://genius.com/Casseurs-flowters-19h26-la-mort-du-disque-lyrics,True,False,-184,-47,-5,-15,0.15103597646291655
https://genius.com/Lord-esperanza-love-courtney-lyrics,True,False,-192,-6,-11,-30,-0.03203582915026271
https://genius.com/Sofiane-jesuispassechezso-episode-5-police-nationale-lyrics,True,False,-377,-82,-5,-39,0.1799390583340661
https://genius.com/Canardo-jme-rememore-lyrics,True,False,-269,-48,-23,-24,-0.00533522852395274
https://genius.com/Seth-gueko-rubrique-necro-lyrics,True,False,-278,-124,-8,-23,-0.09223664097310236
https://genius.com/Hocus-pocus-smile-acoustic-lyrics,True,True,0,0,0,0,8.881784197001252e-16
https://genius.com/Mysa-en-attendant-lyrics,True,False,-831,-330,-38,-72,0.02021124908288252
https://genius.com/Mhd-oh-la-la-lyrics,True,False,-514,-54,-39,-56,0.16109062980031164
https://genius.com/Rohff-thug-mariage-lyrics,True,False,-235,-100,0,-32,-0.22988998639617275
https://genius.com/Beeby-noire-colombe-lyrics,True,False,-151,-57,-6,-26,-0.16483847810480512
https://genius.com/Alrima-on-senfuit-lyrics,True,False,-79,-2,1,-11,-0.31763054463784046
https://genius.com/Abou-debeing-deni-lyrics,True,False,-389,-59,-29,-42,-0.1527189770581825
https://genius.com/La-fouine-controle-abusif-lyrics,True,False,-705,-196,-20,-65,0.14102822242356705
https://genius.com/Retro-x-introduction-lyrics,True,True,2,0,0,0,-0.0302449414270467
https://genius.com/Rk-demain-cest-loin-lyrics,True,False,-245,-48,-13,-19,-0.05809107975878813
https://genius.com/Taipan-lachez-votre-comme-lyrics,True,False,-240,-105,-11,-24,0.054773351648353064
https://genius.com/2-bal-grailler-lyrics,True,False,-402,-137,-7,-40,0.1314381759719394
https://genius.com/Dinos-et-toi-pourquoi-tu-rappes-lyrics,True,False,-51,-26,0,-6,-0.05891393132657807
https://genius.com/Kamelancien-un-mec-bien-lyrics,True,False,-287,-79,-11,-33,-0.15633796717335757
https://genius.com/Set-match-kush-lyrics,True,False,-156,-65,-11,-15,-0.04348967657238001
https://genius.com/Busta-flex-hip-hop-lyrics,True,False,-242,-61,-14,-24,-0.018462989791445228
https://genius.com/Zola-bad-bi-lyrics,True,False,-322,-81,-26,-31,0.07927790137189117
https://genius.com/Luv-resval-chemin-vers-le-ciel-lyrics,True,False,-338,-72,-4,-31,0.0241059233449481
https://genius.com/Dinos-lunivers-ne-nous-voit-pas-danser-lyrics,True,False,-579,-247,-38,-59,-0.025852646493270015
https://genius.com/Jazzy-bazz-adrenaline-lyrics,True,False,-251,-90,-15,-25,0.02029646945326169
https://genius.com/Leto-balmain-lyrics,True,False,-241,-62,-12,-15,-0.008417075740827062
https://genius.com/Lucio-bukowski-carre-blanc-lyrics,True,False,-3,-3,0,0,-0.013114558946073274
https://genius.com/Lacrim-ce-soir-ne-sors-pas-lyrics,True,False,-140,-17,-2,-14,0.22710161002991658
https://genius.com/Rk-dansletierquar-lyon-lyrics,True,False,-95,-44,-10,-16,-0.004010598141693578
https://genius.com/Hamza-cocoro-lyrics,True,False,-392,-75,-3,-32,-0.01635737119607983
https://genius.com/Dika-cinq-etoiles-lyrics,True,False,-356,-73,-26,-25,0.018238993710689932
https://genius.com/Diams-je-rap-lyrics,True,False,-171,-39,-41,-17,-0.1323721113964038
https://genius.com/Black-m-tagada-lyrics,True,False,-192,-25,-6,-16,-0.07812500000000355
https://genius.com/Seth-gueko-demarrer-lyrics,True,False,-90,-39,-1,-12,-0.05532393155682547
https://genius.com/Tiers-minorite-lyrics,True,False,-47,-21,-2,-7,-0.07307855872574143
https://genius.com/La-feve-plaque-degout-lyrics,True,False,-196,-56,-10,-13,-0.012552006205489352
https://genius.com/Josman-vrai-lyrics,True,False,-629,-121,-17,-73,0.142851200709893
https://genius.com/Souffrance-pangolin-lyrics,True,False,-57,-7,-4,-3,-0.05851803526361454
https://genius.com/Eddy-de-pretto-grave-lyrics,True,False,-619,-113,0,-51,-0.09267094963815792
https://genius.com/Disiz-terre-promise-lyrics,True,False,-210,-48,-12,-25,-0.1511028653885833
https://genius.com/Beeby-ciel-gris-lyrics,True,False,-312,-70,-7,-21,-0.5197948803468724
https://genius.com/Dtf-matrixe-lyrics,True,False,-218,-75,-15,-22,-0.020402383364379606
https://genius.com/Vald-petite-chatte-lyrics,True,False,-213,-50,-2,-30,-0.3014138438880729
https://genius.com/Vald-pentacle-et-bougie-lyrics,True,False,-324,-123,-14,-25,0.03480187695516568
https://genius.com/Zuukou-mayzie-errday-soir-zuukoeur-lyrics,True,False,-116,-22,-4,-26,-0.03448275862068506
https://genius.com/Niska-le-monde-est-mechant-lyrics,True,False,-260,-83,-13,-23,-0.13419004573292437
https://genius.com/Black-m-mon-beau-frere-lyrics,True,False,-290,-58,-6,-27,-0.1012104304881527
https://genius.com/Niro-du-temps-et-des-lov-lyrics,True,False,-232,-67,-18,-18,0.04694630739315242
https://genius.com/Damso-meme-issue-lyrics,True,False,-280,-40,-8,-24,-0.050689655172409864
https://genius.com/Lujipeka-pour-toujours-lyrics,True,False,-202,-22,-11,-17,0.02476596753170046
https://genius.com/Kofs-koschtowsky-lyrics,True,False,-508,-133,-41,-51,0.025274026601561417
https://genius.com/Beendo-z-double-b-lyrics,True,False,-341,-63,-3,-19,-0.05390715291047821
https://genius.com/Kekra-fais-en-un-autre-lyrics,True,False,-535,-184,-16,-63,-0.3496989966555164
https://genius.com/La-feve-voir-ailleurs-lyrics,True,False,-322,-87,-20,-24,0.071661658750926
https://genius.com/Rockin-squat-success-story-lyrics,True,False,-326,-123,-8,-30,-0.06786289394984646
https://genius.com/Kamelancien-sans-toi-lyrics,True,False,-322,-64,-26,-45,-0.09858486649348253
https://genius.com/Sefyu-tu-nvalais-pas-mieux-lyrics,True,False,-365,-145,-1,-37,-0.038287840742816215
https://genius.com/Jorrdee-felicia-2-lyrics,True,False,-90,-4,-3,-4,0.04009775185720965
https://genius.com/Bigflo-and-oli-ca-va-trop-vite-lyrics,False,False,-844,-343,-6,-53,-0.1319015442150815
https://genius.com/Mac-tyer-rap-game-lyrics,True,False,-429,-73,-10,-33,-0.03612129183341439
https://genius.com/Mystik-fauves-en-liberte-lyrics,True,False,-654,-184,-12,-69,-0.13254822040622338
https://genius.com/Rockin-squat-clubbish-lyrics,True,False,-247,-68,-3,-29,-0.006253239290626933
https://genius.com/Supreme-ntm-plus-jamais-ca-lyrics,True,False,-489,-121,-3,-56,0.18661152625248656
https://genius.com/Disiz-owi-lyrics,True,False,-121,-21,-2,-24,-0.07471264367816133
https://genius.com/Elams-voyou-lyrics,True,False,-352,-76,-13,-45,-0.02020989300242526
https://genius.com/47ter-si-jpars-lyrics,True,False,-15,-22,16,-6,-0.6374882870019225
https://genius.com/Scylla-plume-originelle-lyrics,True,False,-467,-218,-1,-42,-0.6045821500366979
https://genius.com/Rohff-zga-lyrics,True,True,45,1,14,0,-0.36030267051584586
https://genius.com/Busta-flex-kick-avec-mes-nike-lyrics,True,False,-523,-166,-21,-56,-0.028545014933861967
https://genius.com/Iam-tous-les-saints-de-la-terre-lyrics,True,False,27,-6,1,0,-0.2591966376335382
https://genius.com/Gambi-nuit-eternelle-lyrics,True,False,-407,-80,-13,-38,-0.06183586130600682
https://genius.com/Freeze-corleone-mw2-lyrics,True,False,-825,-247,-48,-51,0.002796312413368085
https://genius.com/Tito-prince-rappeurs-dechus-lyrics,True,False,-407,-107,-7,-47,-0.35804819440214297
https://genius.com/Damso-n-j-respect-r-lyrics,True,False,-303,-123,-18,-20,-0.2381378280192492
https://genius.com/Mokobe-boombadeing-lyrics,True,False,-453,-191,-15,-59,-0.38907668533899775
https://genius.com/Cookiesan-genkidama-love-lyrics,True,False,-268,-40,-9,-22,0.018466877362584455
https://genius.com/Senamo-le-village-des-damnes-lyrics,True,False,-322,-70,-20,-19,-0.029332432695021726
https://genius.com/Lalgerino-on-est-la-lyrics,True,False,-514,-144,-11,-48,-0.16546924113157102
https://genius.com/Jokair-repose-en-paix-philippe-lyrics,True,False,-96,-4,-4,-8,-0.006832298136647097
https://genius.com/Salif-macadam-fight-lyrics,True,False,-359,-135,-7,-44,-0.010470674756384746
https://genius.com/Keny-arkana-on-les-emmerde-lyrics,True,False,-256,-80,-2,-35,-0.10164037359704725
https://genius.com/Senamo-fleurs-du-mal-lyrics,True,True,0,0,0,0,-8.881784197001252e-16
https://genius.com/Mmz-cocaina-lyrics,True,False,-482,-132,-22,-60,-0.08378883646399427
https://genius.com/Barack-jamais-lyrics,True,False,-200,-35,-12,-22,-0.1983188568226364
https://genius.com/Disiz-amour-lyrics,True,False,-30,-15,-3,-5,0.014075887392897446
https://genius.com/Younes-interlude-lyrics,True,True,20,1,9,0,-1.2815353660424105
https://genius.com/Dabs-colore-lyrics,True,False,-137,-4,-10,-12,0.0641654444118469
https://genius.com/Le-rat-luciano-track-25-album-quartier-attitude-lyrics,True,True,1,-1,0,0,-0.011436503451831115
https://genius.com/Mrc-a-terre-lyrics,True,False,-318,-66,-30,-47,0.09410256410256324
https://genius.com/Niro-mets-toi-la-lyrics,True,False,-3,-1,0,-1,-0.07758856330636155
https://genius.com/Raggasonic-alcoolo-lyrics,True,False,-564,-78,-8,-57,-0.086329352608427
https://genius.com/Plk-sun-lyrics,False,False,-254,-97,-7,-15,-0.13566476129988336
https://genius.com/Nusky-pour-aller-ou-lyrics,True,False,-316,-88,-16,-38,-0.2661828028136082
https://genius.com/Nessbeal-la-nebuleuse-des-aigles-lyrics,True,False,-246,-123,-18,-24,0.031327160493829886
https://genius.com/Gael-faye-tropical-lyrics,True,False,-74,-25,2,-21,-0.23489624131199438
https://genius.com/Fabe-lentement-mais-surement-lyrics,True,False,-164,-53,-10,-18,-0.014054578723351696
https://genius.com/Sexion-dassaut-problemes-dadultes-lyrics,True,False,-329,-91,-3,-35,-0.06914600550964645
https://genius.com/Volts-face-mort-dans-le-film-lyrics,True,False,-208,-89,11,-24,-0.883691782189806
https://genius.com/Bosh-piranha-lyrics,True,False,-119,-13,-14,-10,-0.21507202488132515
https://genius.com/Jul-chez-moi-lyrics,True,False,-471,-123,-8,-49,-0.008848713330685598
https://genius.com/Tsr-crew-bonne-epoque-lyrics,True,False,-284,-81,-7,-24,0.12129147756485281
https://genius.com/Expression-direkt-pour-100-balles-tas-plus-rien-lyrics,True,False,-897,-287,-39,-80,-0.22932763439092296
